query_id,node_id,stage,scenario,k_true,modality,ground_truth_label,source_fresh_id,source_version_id,source_version_number,source_fragment_id,source_fragment_node_id,source_relative_path,source_component_sha256,transform_recipe
Q6K00391,Q6K00391_N06,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0027,NqyLpG4U,1.5.2,F6G000115,F6G000115_N0004,net/mcjamweasel/moarconcrete/block/ModBlocks.class,bf5e903bccd3a27ccd136de2b84a2cf39cd3b628187e8ac06dc8a90eba0be49f,NONE
Q6K00391,Q6K00391_N07,TEST,TEST_MIXED_1K1U,2,IMAGE,FMOD0089,FMOD0089,MrweWZ20,21.10.2,F6G000462,,assets/strawstatues/textures/entity/player/cape/minecon/2012.png,e5b3417aed829faf2fecfd65afa1b1cbab2afb8bb628cf6ee654f53759b6b8f4,LOSSLESS_REENCODE_PNG_V1
Q6K00392,Q6K00392_N01,TEST,TEST_MIXED_1K1U,2,STRUCTURED,UNKNOWN,FMOD0084,S05ir9dj,1.12.2,F6G000429,,fabric.mod.json,c0849c938fcd90f112e553eac3af90ec1a6389698d201a835e5151122e6385cf,NONE
Q6K00392,Q6K00392_N02,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0084,S05ir9dj,1.12.2,F6G000429,F6G000429_N0004,nx/pingwheel/common/resource/LanguageUtils.class,edc7476099afa0b624ac9def054f10f2ddf6a599f6672719ad208417c1031029,NONE
Q6K00392,Q6K00392_N03,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0079,FMOD0079,vNEaHOJc,2.1.3+mc1.21,F6G000399,F6G000399_N0001,io/ix0rai/bodacious_berries/block/GrowingBerryBush.class,75411b91717b36858bef0f9e293428ad0a5f9db7a674a44e15b991176f921a99,NONE
Q6K00392,Q6K00392_N04,TEST,TEST_MIXED_1K1U,2,IMAGE,FMOD0079,FMOD0079,vNEaHOJc,2.1.3+mc1.21,F6G000399,,assets/bodacious_berries/textures/block/strawberry/berries_stage3.png,a55d5fbe74d3354a68894a3767680ddba7d78c4cfd9a9eb59cccc372cd5dea24,LOSSLESS_REENCODE_PNG_V1
Q6K00392,Q6K00392_N05,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0084,S05ir9dj,1.12.2,F6G000429,F6G000429_N0005,nx/pingwheel/common/command/ServerCommandBuilder.class,2840513ac9ecda5d0200a8f12bdac601e41ed3f0d6e30a51c756ac4f173e04da,NONE
Q6K00392,Q6K00392_N06,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0079,FMOD0079,vNEaHOJc,2.1.3+mc1.21,F6G000399,F6G000399_N0005,io/ix0rai/bodacious_berries/block/entity/JuicerBlockEntity.class,2fb5d7b81bcc0a9bd71711ae657c0dc865b03df46357f4d2d08764401dd64d8b,NONE
Q6K00392,Q6K00392_N07,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0084,S05ir9dj,1.12.2,F6G000429,F6G000429_N0003,nx/pingwheel/common/core/PingManager.class,25c2dca019a44ca40d8659e8768065b9aeed24734591d92fc5862d944d304e7b,NONE
Q6K00393,Q6K00393_N01,TEST,TEST_MIXED_1K1U,2,IMAGE,UNKNOWN,FMOD0054,NQ8mzQw2,1.1.1,F6G000255,,assets/player-highlighter/icon.png,44a667492d0bcf8a7c43cdaf5bd9c691a593404175bfd0a3dec4e72cf525ed96,LOSSLESS_REENCODE_PNG_V1
Q6K00393,Q6K00393_N02,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0054,NQ8mzQw2,1.1.1,F6G000255,F6G000255_N0005,com/example/playerhighlighter/PlayerHighlighterMod.class,3961600a250d3235f42cb570709e414e758140ddf821e52a7327a90f5b67a9c0,NONE
Q6K00393,Q6K00393_N03,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0054,NQ8mzQw2,1.1.1,F6G000255,F6G000255_N0001,com/example/playerhighlighter/PlayerHighlighterHud.class,ad9ad99f34aeddc2ca7d09f968412b54455c6d330fbe80fe22522c195f16f4a2,NONE
Q6K00393,Q6K00393_N04,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0053,FMOD0053,vB9Q7HEA,26.1x-fabric-1,F6G000244,F6G000244_N0003,io/github/lgatodu47/screenshot_viewer/config/ColorOption.class,96cd01b343006e5fea755e9618b8edb861c23de81ce61e1a9cf7086284267138,NONE
Q6K00393,Q6K00393_N05,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0054,NQ8mzQw2,1.1.1,F6G000255,F6G000255_N0002,com/example/playerhighlighter/PlayerHighlighterConfig.class,b208ba57302252e0ab31ee180708e64dfee70cd36083c490b142f4fd4476762f,NONE
Q6K00393,Q6K00393_N06,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0053,FMOD0053,vB9Q7HEA,26.1x-fabric-1,F6G000244,F6G000244_N0005,io/github/lgatodu47/screenshot_viewer/ScreenshotViewer.class,a37e4adadce99eec9fe546d78ec244cefa11d2a0cc6865bba38c6f3e5bb0730b,NONE
Q6K00393,Q6K00393_N07,TEST,TEST_MIXED_1K1U,2,STRUCTURED,UNKNOWN,FMOD0054,NQ8mzQw2,1.1.1,F6G000255,,fabric.mod.json,6e255a0346bc34ca5d7890023e33737c1d7ffb7f139e2f0111994d41ccce29d2,NONE
Q6K00394,Q6K00394_N01,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0090,mSdG9nSG,0.1.2,F6G000469,F6G000469_N0005,ca/bungo/sneakyqol/SneakyQOLClient.class,cace3d367f734d83306dc360f9b633be3c99372dbfb0891cf00b3389d68c2b45,NONE
Q6K00394,Q6K00394_N02,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0079,FMOD0079,IBOfRJPO,2.1.2+mc1.21,F6G000403,F6G000403_N0001,com/electronwill/nightconfig/core/file/WriteSyncFileConfig.class,a2061955d1d034190e9b6f3beb0836723ba095f3dd3ebb4aea99389d7cd23e4c,NONE
Q6K00394,Q6K00394_N03,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0079,FMOD0079,IBOfRJPO,2.1.2+mc1.21,F6G000403,F6G000403_N0003,com/electronwill/nightconfig/core/file/WriteAsyncFileConfig.class,35a208f132ffe67cf18db220715b1467acff954ce0bd81a2f3ca47f7b0a28588,NONE
Q6K00394,Q6K00394_N04,TEST,TEST_MIXED_1K1U,2,STRUCTURED,UNKNOWN,FMOD0090,mSdG9nSG,0.1.2,F6G000469,,fabric.mod.json,2b0b0335595917c7bc2cc41e99cdec53899ca92d7eaa7f298667c5940ade30c0,NONE
Q6K00394,Q6K00394_N05,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0090,mSdG9nSG,0.1.2,F6G000469,F6G000469_N0003,ca/bungo/sneakyqol/settings/KeybindHandling.class,22640c40db5a4bb1a8dcfe1fd2b66ee296070266eb155e07fc34e0ce2fe16ef0,NONE
Q6K00394,Q6K00394_N06,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0090,mSdG9nSG,0.1.2,F6G000469,F6G000469_N0001,ca/bungo/sneakyqol/settings/keybindings/LeanKeybind.class,c76afab4052ae35b043e6fe049671142be7aba06a0551979494e880320d6aedd,NONE
Q6K00394,Q6K00394_N07,TEST,TEST_MIXED_1K1U,2,IMAGE,FMOD0079,FMOD0079,IBOfRJPO,2.1.2+mc1.21,F6G000403,,assets/bodacious_berries/textures/block/goji_berry/double_berries_stage1.png,61d3a487e654e465bcf6958311db51c19b293ee3b608ca88a2a934d8c646186b,LOSSLESS_REENCODE_PNG_V1
Q6K00395,Q6K00395_N01,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0053,FMOD0053,vB9Q7HEA,26.1x-fabric-1,F6G000245,F6G000245_N0002,io/github/lgatodu47/screenshot_viewer/screen/manage_screenshots/ScreenshotWidget.class,8874c59297f35ed083dfdfd60c3f9063d9bcefcb41a464afc41f75187982bfc8,NONE
Q6K00395,Q6K00395_N02,TEST,TEST_MIXED_1K1U,2,STRUCTURED,UNKNOWN,FMOD0054,mTr3ZiqZ,1.1.2,F6G000253,,fabric.mod.json,0887690959cf088e7ccf863d3c629eb782c501ce5f0998c63194bd596dafb58a,NONE
Q6K00395,Q6K00395_N03,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0054,mTr3ZiqZ,1.1.2,F6G000253,F6G000253_N0004,com/example/playerhighlighter/PlayerHighlighterMod.class,adbffe6a0a4f989f758e2bd57c30d550266930ffb9ee74a02cf052bc1d5760c8,NONE
Q6K00395,Q6K00395_N04,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0053,FMOD0053,vB9Q7HEA,26.1x-fabric-1,F6G000245,F6G000245_N0001,io/github/lgatodu47/screenshot_viewer/config/WidgetPositionOption.class,8c0a170e9308da717ec8dacce7a900f08d07fbfc802cfc4d99c68a5de1eee8b0,NONE
Q6K00395,Q6K00395_N05,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0054,mTr3ZiqZ,1.1.2,F6G000253,F6G000253_N0005,com/example/playerhighlighter/PlayerHighlighterConfig.class,5a4317f55253a94d354e9b23c77fe0fe7b01bbeb69898af3454fd560f0f3c024,NONE
Q6K00395,Q6K00395_N06,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0054,mTr3ZiqZ,1.1.2,F6G000253,F6G000253_N0002,com/example/playerhighlighter/GetDirections$ScreenResult.class,821552ee52a1b42bb2da75502b9c0dd7473aa79c693a7b23811f50ab4f6edccf,NONE
Q6K00395,Q6K00395_N07,TEST,TEST_MIXED_1K1U,2,IMAGE,FMOD0053,FMOD0053,vB9Q7HEA,26.1x-fabric-1,F6G000245,,assets/screenshot_viewer/textures/gui/sprites/widget/properties_button.png,4827515264e85440fc085f44f6ef0228dff75174c71b5309625c6937182b76f0,LOSSLESS_REENCODE_PNG_V1
Q6K00396,Q6K00396_N01,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0070,tOvw9ccm,0.5.6,F6G000368,F6G000368_N0005,com/robocraft999/creategoggles/CreateGoggles.class,0dcc983fa8b2d49bf591e7c0842db7768af663ff2f86d3f01f0cb23b15bb9498,NONE
Q6K00396,Q6K00396_N02,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0070,tOvw9ccm,0.5.6,F6G000368,F6G000368_N0002,com/robocraft999/creategoggles/fabric/ClientEvents.class,ce7339a315ee8313bf37de846644a129132db461a35c38dfa76990415203a073,NONE
Q6K00396,Q6K00396_N03,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0066,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,F6G000337,F6G000337_N0001,online/slavok/frames/SimpleFramesMod.class,7fe5e02b9085ca4b7b194c5a0b520c5aba542b5ab318994ac3044a39f802073b,NONE
Q6K00396,Q6K00396_N04,TEST,TEST_MIXED_1K1U,2,STRUCTURED,FMOD0066,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,F6G000337,,fabric.mod.json,29e1bebb29048a3a5adc12a363746af9256c1cd5c227ee42db5c6b08f4f0955b,NONE
Q6K00396,Q6K00396_N05,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0066,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,F6G000337,F6G000337_N0005,online/slavok/frames/mixin/GlowItemFrameMixin.class,d68c2797e49c7099e283c9f92417e2ad774daa46388773b08cf5f142ff157ad7,NONE
Q6K00396,Q6K00396_N06,TEST,TEST_MIXED_1K1U,2,IMAGE,UNKNOWN,FMOD0070,tOvw9ccm,0.5.6,F6G000368,,assets/creategoggles/textures/trims/color_palettes/goggle_material.png,8d6b9ff85b11cf5edbc47449a3065fff39a958f74eca0f78f5ef38914d06af5a,LOSSLESS_REENCODE_PNG_V1
Q6K00396,Q6K00396_N07,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0066,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,F6G000337,F6G000337_N0003,online/slavok/frames/Config.class,4e1e706be861abe6edc225beddb7d5fbc9f301003aa3da0052727954c566ef64,NONE
Q6K00397,Q6K00397_N01,TEST,TEST_MIXED_1K1U,2,STRUCTURED,UNKNOWN,FMOD0007,LYRPe9S3,1.5.2-fabric,F6G000044,,fabric.mod.json,01060018c37a54dbbab081ae97f6e4df140dc1cc80db978d6ce643618f77e8bf,NONE
Q6K00397,Q6K00397_N02,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0079,FMOD0079,vNEaHOJc,2.1.3+mc1.21,F6G000399,F6G000399_N0006,io/ix0rai/bodacious_berries/block/entity/BerryHarvesterBlockEntity.class,3ea7b168085b3351d521f906ca07b0f63510556521357101f88ce518d1283a08,NONE
Q6K00397,Q6K00397_N03,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0007,LYRPe9S3,1.5.2-fabric,F6G000044,F6G000044_N0002,net/pitan76/uncraftingtable/UncraftingInventory.class,06b154701e169a0f7cdd499eae5e3f22ae4654e4f77c3c14eb604dc77544c67f,NONE
Q6K00397,Q6K00397_N04,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0079,FMOD0079,vNEaHOJc,2.1.3+mc1.21,F6G000399,F6G000399_N0005,io/ix0rai/bodacious_berries/block/entity/JuicerBlockEntity.class,2fb5d7b81bcc0a9bd71711ae657c0dc865b03df46357f4d2d08764401dd64d8b,NONE
Q6K00397,Q6K00397_N05,TEST,TEST_MIXED_1K1U,2,IMAGE,UNKNOWN,FMOD0007,LYRPe9S3,1.5.2-fabric,F6G000044,,icon.png,20ec1b413480ea0c14117190085866650c2dae0c998dc2e45e64bae3a119fcc6,LOSSLESS_REENCODE_PNG_V1
Q6K00397,Q6K00397_N06,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0079,FMOD0079,vNEaHOJc,2.1.3+mc1.21,F6G000399,F6G000399_N0002,io/ix0rai/bodacious_berries/block/BasicBerryBush.class,6eb91792a06adab7b50661d212104fc2dceaf198c109694197c1d252e7527609,NONE
Q6K00397,Q6K00397_N07,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0007,LYRPe9S3,1.5.2-fabric,F6G000044,F6G000044_N0004,net/pitan76/uncraftingtable/UncraftingScreenHandler.class,a7999e068739592817ac795cdb14f3d2db3938d24a2bb94aa9fb14a458f1fced,NONE
Q6K00398,Q6K00398_N01,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0048,nZ59rf82,1.2.0,F6G000220,F6G000220_N0002,pigcart/cosycritters/config/gui/AbstractWidgetAccess.class,61f91821685e325cbbd19d0c86784bbd3502121242b4d3b17c370511c9aa3828,NONE
Q6K00398,Q6K00398_N02,TEST,TEST_MIXED_1K1U,2,IMAGE,FMOD0069,FMOD0069,td94fRJq,1.3.1+26.1,F6G000366,,assets/mcedia/textures/gui/speaker.png,c4928ed0d12bd2953ac5417b985fb3b163a07299f93262ebdd799da118eb5140,LOSSLESS_REENCODE_PNG_V1
Q6K00398,Q6K00398_N03,TEST,TEST_MIXED_1K1U,2,STRUCTURED,UNKNOWN,FMOD0048,nZ59rf82,1.2.0,F6G000220,,fabric.mod.json,9f3a857a8f2579e8ba19d3313155d2e0b40042e5a3e2769abc92617c2a8f19b2,NONE
Q6K00398,Q6K00398_N04,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0069,FMOD0069,td94fRJq,1.3.1+26.1,F6G000366,F6G000366_N0005,top/tobyprime/mcedia_core/client/renderer/MediaTextureImpl.class,2ab65a1c547fe00c2625e95915571bc952d2c865ddbbb4950f569f1822bcf4f7,NONE
Q6K00398,Q6K00398_N05,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0069,FMOD0069,td94fRJq,1.3.1+26.1,F6G000366,F6G000366_N0003,top/tobyprime/mcedia_core/client/renderer/McediaRenderTypes.class,9c8d8cbdf663716196a196491e1a9224a1ad8a10d55121f8fb2791f82e510d02,NONE
Q6K00398,Q6K00398_N06,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0048,nZ59rf82,1.2.0,F6G000220,F6G000220_N0003,pigcart/cosycritters/CosyCritters.class,d19fcc1c22f4f22a893b64c26cddd7cf3d7b1cbf757d5083ab2c7ba2168ef3b4,NONE
Q6K00398,Q6K00398_N07,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0069,FMOD0069,td94fRJq,1.3.1+26.1,F6G000366,F6G000366_N0006,top/tobyprime/mcedia_core/client/mixin/MixinInGameHud.class,2dd997c70c89fff3d3556ab77c351c7f032773e452e566658f780b7fc3c47755,NONE
Q6K00399,Q6K00399_N01,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0089,FMOD0089,NglexoWN,21.11.0,F6G000460,F6G000460_N0003,fuzs/strawstatues/client/gui/screens/StrawStatueModelPartsScreen.class,64c401fb53349fc705656bf22ac5aa62f2333a90b753b5a22c2f1395c50608c0,NONE
Q6K00399,Q6K00399_N02,TEST,TEST_MIXED_1K1U,2,IMAGE,FMOD0089,FMOD0089,NglexoWN,21.11.0,F6G000460,,assets/strawstatues/textures/entity/player/cape/minecon/2012.png,e5b3417aed829faf2fecfd65afa1b1cbab2afb8bb628cf6ee654f53759b6b8f4,LOSSLESS_REENCODE_PNG_V1
Q6K00399,Q6K00399_N03,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0046,sO1N59sM,2.3.0,F6G000217,F6G000217_N0003,dragomordor/simpletms/network/SimpleTMsNetwork$PokemonFilterDataPacket.class,94680203826eba262e225ff916bec9b0baa62517d8b817816813c4e645d38b20,NONE
Q6K00399,Q6K00399_N04,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0046,sO1N59sM,2.3.0,F6G000217,F6G000217_N0002,dragomordor/simpletms/ui/MoveCaseScreen.class,fee96c78e9e1cdbad4c8b3090bff3f7fe5eed29588c242a738ee0088f6567004,NONE
Q6K00399,Q6K00399_N05,TEST,TEST_MIXED_1K1U,2,STRUCTURED,UNKNOWN,FMOD0046,sO1N59sM,2.3.0,F6G000217,,fabric.mod.json,30bb852d79fa307f61f685f949bb1b0f206ba021b0100cd8a31c86a130a0c9fe,NONE
Q6K00399,Q6K00399_N06,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0089,FMOD0089,NglexoWN,21.11.0,F6G000460,F6G000460_N0005,fuzs/strawstatues/data/client/ModModelProvider.class,5d47b4c88cd4acbdc9cd58fa2d0a12ab5749a8b01f1e448003c79416c77ed46f,NONE
Q6K00399,Q6K00399_N07,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0089,FMOD0089,NglexoWN,21.11.0,F6G000460,F6G000460_N0002,fuzs/strawstatues/data/client/ModLanguageProvider.class,fe0cf1a9f20ee15469109fb242edfd432a1e0d2e083adef00e822e24ffcfcd60,NONE
Q6K00400,Q6K00400_N01,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0025,FMOD0025,SNCj2VQL,1.0.7,F6G000104,F6G000104_N0003,imyarchez/offclient/module/modules/HealthHeartsModule$IndicatorType.class,c130d84cbbcf4c52fd7d0d11e9d872025711be48f48b8a6955868647c1eaf68f,NONE
Q6K00400,Q6K00400_N02,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0028,q0f0CFCT,3.7.3-1.20.1-Fabric,F6G000123,F6G000123_N0003,com/skniro/growableores/ModContent.class,47b736b51d3c53ece0639f969016cb2648936fbcdf6c29f2b208781209910741,NONE
Q6K00400,Q6K00400_N03,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0028,q0f0CFCT,3.7.3-1.20.1-Fabric,F6G000123,F6G000123_N0004,com/skniro/growableores/block/GrowableMapleOresBlocks.class,78ce4dbd2ada363f8be7d64bc31ad20ba9725c429e482e6d91cb7d5988f42954,NONE
Q6K00400,Q6K00400_N04,TEST,TEST_MIXED_1K1U,2,STRUCTURED,UNKNOWN,FMOD0028,q0f0CFCT,3.7.3-1.20.1-Fabric,F6G000123,,assets/growable_ores/models/item/gtm_exquisite_apatite_cane.json,aec899600b7c342f6868a30f9933747e885c8297969a481d71e3bd6b5df960cc,NONE
Q6K00400,Q6K00400_N05,TEST,TEST_MIXED_1K1U,2,IMAGE,FMOD0025,FMOD0025,SNCj2VQL,1.0.7,F6G000104,,assets/off_client/textures/misc/world_border_soft.png,ff1136390471356bf116b72e5cbb42d2ffbc00294ee5181bf24e1026801a1b76,LOSSLESS_REENCODE_PNG_V1
Q6K00400,Q6K00400_N06,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0025,FMOD0025,SNCj2VQL,1.0.7,F6G000104,F6G000104_N0001,imyarchez/offclient/module/modules/HealthHeartsModule$HeartColors.class,9e80ea4b2f411b6012ddca6cfa788d8f12f78f1c0f7c1478e6562fca2cafe81c,NONE
Q6K00400,Q6K00400_N07,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0025,FMOD0025,SNCj2VQL,1.0.7,F6G000104,F6G000104_N0004,imyarchez/offclient/OffClient.class,532c93e58c2ec6447bd34ee242308f6241c90c809e8e3675de2764cc69f0a30c,NONE
Q6K00401,Q6K00401_N01,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0027,NqyLpG4U,1.5.2,F6G000113,F6G000113_N0003,net/mcjamweasel/moarconcrete/datagen/ModModelProvider.class,4bb93ac5a3c992e8eec2466001f2ff62ac7151d5a84fa9701e9a2bcc98478814,NONE
Q6K00401,Q6K00401_N02,TEST,TEST_MIXED_1K1U,2,IMAGE,FMOD0066,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,F6G000338,,assets/simpleframes/icon.png,1bf28c1bffbf685dc336e07c5d83356cb8b18fae5fbffb1cee8ae075ab1c2242,LOSSLESS_REENCODE_PNG_V1
Q6K00401,Q6K00401_N03,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0066,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,F6G000338,F6G000338_N0003,online/slavok/frames/ClickMode$Companion.class,9e79ffd31b27a5ccb7552f13f15f8ed3507d30551d742d5896d6130a53120429,NONE
Q6K00401,Q6K00401_N04,TEST,TEST_MIXED_1K1U,2,STRUCTURED,UNKNOWN,FMOD0027,NqyLpG4U,1.5.2,F6G000113,,assets/moarconcrete/items/black_concrete_brick_slabs.json,70c84e1e57e91e8f1db1d12febbd235eb3cd5212db559cb25d6f3b0400d167ef,NONE
Q6K00401,Q6K00401_N05,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0027,NqyLpG4U,1.5.2,F6G000113,F6G000113_N0002,net/mcjamweasel/moarconcrete/datagen/ModRecipeProvider.class,a60ce3dba97022ff667093d4775946e86f4e17855fe217bfece51e2aea01bc21,NONE
Q6K00401,Q6K00401_N06,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0066,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,F6G000338,F6G000338_N0001,online/slavok/frames/client/ModMenuIntegration.class,9f11001f5d927a835377483b98539906e54396eeea0dd749cad87e39227299b6,NONE
Q6K00401,Q6K00401_N07,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0066,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,F6G000338,F6G000338_N0004,online/slavok/frames/client/ConfigScreen.class,957fa1a248b6429c5e5b45adda5a080d304d4181ae79f7fd929c980f2d47f2d1,NONE
Q6K00402,Q6K00402_N01,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0028,6WA1Ywin,2.11.2-1.20.4-Fabric,F6G000127,F6G000127_N0004,com/skniro/growableores/block/init/GrowableOreCaneBlock.class,3ea587ec38697c1761532613a3e17d07cbd47d88a783dae0e6d0251743a919cc,NONE
Q6K00402,Q6K00402_N02,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0044,FMOD0044,fz7xhfu5,1.0.1,F6G000200,F6G000200_N0004,dev/namenichterlaubt/betterpiechartplus/profiler/ProfilerBridge.class,9f94e04ea002133d781417073cc1e00dd4b8472736b5bde01c871315d6456ab9,NONE
Q6K00402,Q6K00402_N03,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0028,6WA1Ywin,2.11.2-1.20.4-Fabric,F6G000127,F6G000127_N0002,com/skniro/growableores/block/GrowableMekanismOresBlocks.class,7e694b4fff098c3b2b59d44dc87c521d3d3c381efd12949fcd92a7ec3d3e4cc1,NONE
Q6K00402,Q6K00402_N04,TEST,TEST_MIXED_1K1U,2,STRUCTURED,FMOD0044,FMOD0044,fz7xhfu5,1.0.1,F6G000200,,betterpiechartplus.mixins.json,6bd2a5f61b1730ab32802f335364adf11f3265fcafd2461259083a80358c834c,NONE
Q6K00402,Q6K00402_N05,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0044,FMOD0044,fz7xhfu5,1.0.1,F6G000200,F6G000200_N0001,dev/namenichterlaubt/betterpiechartplus/ui/ChartOverlay.class,18f91035a1f87fac72dd6d7322644777d354d83db14d140154cfb34715c17965,NONE
Q6K00402,Q6K00402_N06,TEST,TEST_MIXED_1K1U,2,IMAGE,FMOD0044,FMOD0044,fz7xhfu5,1.0.1,F6G000200,,assets/betterpiechartplus/icon.png,c3cc50eb0c68c5b57883b239a9e007bc4ce78107fe157da93a5fa8c62803a0d1,LOSSLESS_REENCODE_PNG_V1
Q6K00402,Q6K00402_N07,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0044,FMOD0044,fz7xhfu5,1.0.1,F6G000200,F6G000200_N0002,dev/namenichterlaubt/betterpiechartplus/compat/McCompat.class,af8db6d53c124a461e547c1398fc98e07edfee66a2fa2a1583957991477f502f,NONE
Q6K00403,Q6K00403_N01,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0035,FMOD0035,wKpFuJ9e,2.0,F6G000158,F6G000158_N0004,dev/hexnowloading/dungeonnowloading/entity/passive/CopperCreepEntity.class,08d5cfa4e5c646b3bb56cc078e2aa88f9a4a8d9a854e4de9148f6832b65671e3,NONE
Q6K00403,Q6K00403_N02,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0084,S05ir9dj,1.12.2,F6G000430,F6G000430_N0001,nx/pingwheel/common/integration/VoiceChatIntegration.class,1dff83922c677d68623c29f6ed8fae8727496a4e9f391682a63f1256269427e1,NONE
Q6K00403,Q6K00403_N03,TEST,TEST_MIXED_1K1U,2,STRUCTURED,FMOD0035,FMOD0035,wKpFuJ9e,2.0,F6G000158,,data/dungeonnowloading/worldgen/template_pool/labyrinth/segment_fallbacks.json,7dc1b482d4d1d28453815bd83f5e3af010961cc4f83f0579fb1ad60d88ede27b,NONE
Q6K00403,Q6K00403_N04,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0084,S05ir9dj,1.12.2,F6G000430,F6G000430_N0005,nx/pingwheel/common/integration/ModContext.class,51e406fa225db7d04620d6c9c2ee1d86a54194b6179fb8d20879368668c77656,NONE
