"path","classification","reason"
"cache/phase10a3_repositories/FMOD0099__Couplings/objects/pack/pack-13d27db60d1d9ee3e05a2db0e59c2a3dd1feeef9.pack","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/objects/pack/pack-13d27db60d1d9ee3e05a2db0e59c2a3dd1feeef9.rev","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"""earch state through Phase11A\""""","EXCLUDE_LOCAL_DEBRIS","Accidental local placeholder or redirected command output; retained on disk only."
"results/bytecode_baseline_raw.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/bytecode_baseline_summary.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/content_baseline_path_failed.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/cross_mod_exact_duplicates.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/dataset_corpus_v3.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/dataset_summary.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/dataset_summary_v2.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/dependency_graph_stats.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/dependency_graph_stats_v2.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/historical_graph_diagnostic.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/multiparent_evaluation_raw.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/multiparent_evaluation_strong_raw.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/multiparent_evaluation_strong_summary.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/multiparent_evaluation_summary.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/package_aggregation_by_size.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/package_aggregation_raw.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/package_aggregation_summary.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/path_baseline_raw.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/path_baseline_role_summary.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/path_baseline_summary.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase10a2_code_source_resolution.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase10a2_project_source_resolution.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase10a3_class_to_java_mapping.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase10a4_nicad_query_mapping.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase10a4b_gallery_class_to_java_mapping.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase10a4c_nicadcross_stderr.txt","EXCLUDE_TRANSIENT_RESULT","External-tool runtime log/timing; core summaries and clone results are tracked."
"results/phase10a4c_nicadcross_time.txt","EXCLUDE_TRANSIENT_RESULT","External-tool runtime log/timing; core summaries and clone results are tracked."
"results/phase10a4d_nicad_clone_pairs.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase10a5_gallery_private_mapping.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase10a5_parent_private_mapping.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase10a5_query_private_mapping.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase11a_multi_unknown_manifest_private.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase11b_compat_private_manifest.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase11b_component_parent_scores.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase11b_empty_graph.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase11b_query_identity_neutral_evidence.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase3d_current_failures.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase3d_historical_failures.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase5d_soft_graph_raw.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase5d_soft_graph_summary.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase5e_boundary_cut_raw.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase5e_boundary_cut_summary.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase5f_parentset_graph_raw.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase5f_parentset_graph_summary.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase5g_parent_fusion_raw.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase5g_parent_fusion_summary.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase5h_fused_hierarchical_raw.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase5h_fused_hierarchical_summary.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase6a_fresh_corpus.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase6b_current_cross_project_duplicates.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase6c_project_split.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase6d_current_cross_project_duplicates_filtered.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase6d_removed_nondiscriminative.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase6e_hard_candidate_catalog.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase6f_historical_code_edges.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase6f_historical_graph_release_stats.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase6g_h5_fragment_catalog.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase6g_h5_fragment_edges.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase6h_heterogeneous_availability.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase6k_query_manifest_private.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase6k_query_manifest_public.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase6l_graph_connected_stress_public.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase6l_graph_natural_public.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase6l_materialized_private_manifest.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase6l_materialized_public_manifest.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase7a_calibration_gallery_protocol.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase7a_calibration_query_protocol.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase7b_gallery_identity_neutral_evidence.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase7b_query_identity_neutral_evidence.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase7c2_calibration_full40_parent_scores.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase7c2_hidden_parent_absolute_scores.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase7c_calibration_component_openset_features.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase7c_calibration_component_parent_scores.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase7d_openset_threshold_grid.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase7d_stage1_parameter_grid.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase7f_graph_beta_grid.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase7h_test_component_parent_scores.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase8b_baseline_ablation_table.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase8b_baseline_by_k.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase8c_leave_one_source_out.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase8c_query_source_clusters.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase9_environment_freeze.txt","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase9c_concurrency_request_results.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase9c_concurrency_summary.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase9d_evidence_concurrency_summary.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase9d_evidence_request_results.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase9e3_concurrency_summary.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase9e3_request_results.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase9e_package_manifest.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase9f_gallery_scalability_requests.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase9f_gallery_scalability_settings.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/phase9f_gallery_scalability_summary.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/real_version_component_results.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/real_version_summary.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/release_cross_mod_duplicates.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/resource_reference_diagnostic.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
"results/resource_reference_unresolved.csv","TRACK_REPRODUCIBILITY","Research source, result metadata/table, server/tool source, or paper reproduction artifact."
